Sequential
13,7397;
15,5019;
14,4227;
17,567;
16,2114;
17,7509;
16,6907;
16,9438;
17,6753;
14,6189;
14,3124;
15,6537;
14,0849;
14,2929;
15,9106;
16,21;
18,0147;
19,2814;
17,5003;
17,1615;
17,3535;
14,3951;
15,5873;
16,9536;
14,4962;
15,219;
17,4614;
17,8484;
16,7575;
15,992;
17,3547;
14,3797;
14,6974;
13,8786;
15,4738;
14,6997;
14,319;
15,5333;
17,2731;
16,5565;
16,4307;
16,5817;
15,9837;
15,3381;
15,968;
15,5042;
14,1973;
14,5273;
16,5871;
14,4522;
17,4224;
15,6619;
16,8821;
17,3094;
16,229;
16,4419;
14,9785;
15,8475;
14,1547;
14,2984;
15,6277;
13,4529;
14,3098;
16,4506;
16,4942;
18,9939;
16,3626;
17,1835;
13,6957;
15,8657;
14,08;
13,8552;
15,254;
15,2229;
15,8478;
16,4723;
16,9076;
16,3886;
16,7311;
17,6793;
15,242;
14,6954;
15,7733;
14,5486;
15,3558;
18,918;
17,1395;
17,7937;
17,0556;
17,2958;
19,2449;
17,3879;
16,3931;
16,1478;
15,9315;
15,0878;
17,4334;
18,0181;
17,3151;
15,9781;
16,7845;
17,7419;
15,9465;
17,2255;
16,0901;
14,4844;
15,6666;
14,0537;
14,8031;
16,0825;
17,8614;
16,6515;
17,0789;
17,8431;
14,9588;
15,652;
14,1091;
16,0788;
13,4355;
14,9271;
15,125;
15,7259;
17,5139;
17,394;
15,784;
18,366;
17,3158;
15,089;
15,7694;
14,1224;
15,2415;
14,5661;
13,9139;
15,2747;
16,7237;
17,8269;
16,1752;
15,7241;
15,8739;
15,0114;
15,0284;
14,644;
14,4631;
14,8658;
14,3665;
14,9926;
14,1427;
16,145;
16,2635;
15,6939;
18,468;
18,6676;
15,9168;
16,9605;
14,8788;
15,8428;
15,2279;
14,8236;
15,1342;
14,6238;
17,4461;
16,3197;
17,5549;
16,7366;
20,1337;
20,3907;
15,7883;
14,5317;
15,6677;
16,228;
14,8922;
18,1465;
18,086;
16,3745;
18,7293;
16,9495;
15,3516;
15,7021;
14,2992;
15,0455;
16,2771;
14,621;
16,1046;
17,1218;
15,1418;
17,5931;
17,0745;
16,3354;
16,3811;
14,7321;
15,9919;
15,352;
15,051;
18,1594;
16,5258;
16,4812;
17,0934;
17,7008;
17,4167;
22,5536;
17,3237;
21,8593;
18,0819;
15,8189;
17,252;
15,2224;
18,219;
18,1212;
16,5292;
16,0023;
16,5598;
15,727;
15,1842;
13,8781;
14,1402;
15,756;
15,3158;
17,2091;
17,6061;
18,1095;
17,9867;
17,3808;
15,4842;
16,6997;
14,767;
15,1083;
15,3009;
13,9116;
15,9609;
17,268;
16,8945;
16,6345;
17,9047;
16,7359;
14,7704;
17,4493;
13,9751;
14,0702;
15,4601;
14,1688;
19,3821;
19,1503;
16,7652;
16,6385;
18,5386;
15,9935;
15,5605;
14,1095;
15,675;
14,3583;
15,6029;
15,3286;
16,8239;
15,6615;
17,1782;
15,8447;
16,5431;
16,5074;
15,195;
14,3377;
14,3308;
15,7444;
15,6207;
14,7116;
17,3534;
17,2505;
18,3811;
19,0757;
17,9044;
18,4223;
15,5629;
15,4097;
13,4045;
15,157;
14,0093;
15,9054;
15,4359;
17,1993;
16,9875;
18,1923;
16,5177;
16,5149;
15,6586;
13,9952;
15,1706;
15,9224;
15,9844;
19,8245;
16,113;
17,3075;
16,0031;
17,1251;
14,8524;
17,3963;
15,2439;
14,282;
15,5456;
14,5753;
14,8896;
16,7261;
22,7912;
17,2039;
17,1459;
16,1857;
17,6254;
17,2069;
15,8377;
20,5014;
15,6974;
14,5246;
17,1024;
18,9568;
20,305;
26,3743;
16,5725;
15,9323;
14,924;
18,7563;
15,8737;
13,9813;
15,6375;
16,9636;
16,8822;
17,0656;
15,5241;
16,6556;
15,8206;
13,6813;
15,7357;
14,5577;
15,2384;
14,3214;
15,9053;
19,4953;
17,8042;
17,3949;
18,1052;
16,0491;
15,6803;
16,4991;
14,3197;
15,9578;
15,4337;
14,0242;
15,9768;
14,6443;
17,1695;
16,0128;
17,5793;
19,6332;
16,4591;
15,6848;
14,3387;
14,5347;
15,732;
14,3298;
13,5745;
14,5823;
15,9112;
19,6385;
17,0808;
18,6627;
16,9317;
16,3023;
15,0707;
17,17;
14,937;
14,564;
14,6353;
15,3622;
14,5041;
17,4006;
18,2423;
19,2111;
16,4235;
17,3979;
14,3265;
14,5123;
14,0655;
15,9173;
14,0474;
15,232;
14,6612;
16,3379;
16,5171;
16,1671;
18,2088;
18,0776;
16,3542;
16,3383;
14,9238;
15,1589;
13,6718;
14,4886;
16,2325;
18,2137;
16,2381;
17,3789;
17,3354;
16,5948;
15,0502;
15,1852;
14,4043;
15,2061;
13,4671;
15,2197;
14,5949;
17,1723;
16,745;
17,5325;
19,5824;
21,1917;
15,3436;
15,6183;
15,9109;
15,3668;
20,7492;
18,5113;
17,5607;
22,0121;
17,8409;
17,89;
16,2821;
15,3886;
15,5569;
15,3609;
15,9521;
17,7013;
19,2083;
23,75;
19,5784;
16,4547;
18,0402;
16,7068;
15,5086;
14,5434;
15,8228;
14,2064;
14,8887;
15,542;
16,1068;
19,1404;
16,5405;
18,1311;
16,8294;
15,5979;
16,724;
14,0333;
15,8716;
15,5678;
15,2797;
16,4181;
18,2799;
16,1756;
15,9768;
17,0594;
16,2243;
16,6194;
14,597;
15,5772;
14,0928;
14,9712;
14,3881;
15,6599;
14,7248;
16,912;
16,704;
16,3189;
17,1313;
16,7;
17,436;
20,0325;
18,212;
14,2599;
15,0748;
14,7532;
16,8189;
16,2875;
15,8899;
16,922;
16,2988;
17,4086;
14,6731;
15,3134;
14,0702;
15,2601;
13,9799;
15,5323;
17,7887;
15,2617;
17,2891;
17,7914;
16,5932;
16,7886;
14,914;
14,7616;
25,588;
14,9436;
16,7369;
17,6041;
17,0429;
20,4382;
24,9454;
18,4405;
16,3794;
16,0908;
13,7879;
15,5578;
13,9221;
14,2563;
15,859;
17,3513;
17,8317;
16,9366;
16,7288;
16,6166;
14,8601;
15,4205;
14,5255;
15,4738;
15,3697;
14,0063;
13,8828;
16,9618;
15,9469;
22,5787;
17,7341;
16,4083;
17,8548;
15,7546;
19,5533;
16,1423;
17,5825;
17,4058;
16,7698;
18,1274;
18,6737;
16,6407;
17,272;
15,3837;
14,3512;
15,9494;
15,6845;
15,3983;
14,184;
19,0382;
16,0873;
16,9578;
16,8456;
16,4193;
16,5259;
16,8046;
16,1022;
14,4784;
15,9382;
14,5174;
17,0091;
16,8903;
16,5827;
18,3719;
16,3186;
15,1673;
14,7065;
15,7518;
14,9251;
14,7849;
14,5134;
14,7462;
18,1217;
16,9659;
17,8369;
17,2281;
16,9512;
16,0563;
14,774;
16,7948;
15,5031;
16,5871;
15,8971;
15,3989;
17,7049;
16,4044;
16,8939;
16,0542;
17,2518;
14,885;
15,932;
14,5732;
14,1906;
15,8555;
13,6274;
15,5081;
16,1869;
17,6441;
17,2759;
16,7307;
15,9337;
16,9346;
14,3488;
15,6875;
13,9116;
14,3587;
14,8512;
14,5281;
14,581;
19,5762;
16,6864;
16,8962;
15,6598;
16,2112;
15,1117;
14,7679;
15,27;
14,4385;
15,6162;
14,9202;
14,0033;
17,4121;
16,6512;
18,6186;
18,0394;
17,388;
14,8418;
14,5644;
15,743;
14,0629;
15,0393;
15,4948;
17,0678;
15,8724;
15,8987;
17,4201;
16,6543;
17,8148;
16,5382;
20,1647;
18,322;
15,5799;
15,4867;
18,6093;
16,1053;
18,7957;
21,8947;
19,1375;
15,5577;
15,5024;
13,4539;
13,8795;
15,2752;
14,3015;
16,9928;
16,114;
16,529;
16,7982;
17,0129;
14,9981;
15,6772;
14,8039;
15,2474;
17,9324;
14,5271;
15,6858;
17,2014;
15,1686;
15,9965;
16,9606;
17,2886;
14,8076;
14,0805;
14,8358;
13,8896;
15,5018;
14,0602;
14,6078;
16,9324;
15,2634;
18,1711;
16,8762;
16,1494;
16,4835;
16,9;
15,3692;
13,9212;
13,4231;
15,0397;
14,1708;
17,5851;
16,2537;
15,698;
16,9707;
16,1973;
17,9062;
14,2668;
13,7656;
15,2162;
14,6989;
14,0519;
15,7631;
14,1009;
17,8959;
16,7472;
16,708;
15,991;
17,3322;
14,9364;
16,3389;
13,732;
15,7731;
15,6889;
15,1453;
13,9019;
16,5719;
16,8328;
16,8545;
19,1675;
17,4851;
14,0459;
14,993;
14,2055;
15,5985;
15,0489;
14,1046;
15,8997;
17,1013;
19,975;
20,4401;
17,6674;
15,642;
15,1964;
14,2505;
15,0782;
13,5095;
15,7332;
14,582;
16,7588;
16,9948;
17,5526;
16,5822;
16,7298;
16,5236;
14,8502;
16,8711;
14,604;
14,7925;
14,3501;
15,7886;
18,9074;
17,004;
17,4213;
16,0775;
22,7573;
16,4276;
15,4669;
16,5727;
15,5898;
15,0137;
14,0032;
13,9841;
15,5641;
17,1255;
17,5051;
16,1582;
17,4697;
15,3742;
15,067;
13,9221;
19,1893;
14,362;
16,0911;
14,0864;
17,117;
15,824;
16,4954;
15,5684;
16,6553;
17,5049;
17,6409;
15,4428;
16,91;
16,081;
18,2526;
20,3675;
21,3485;
15,9462;
17,9759;
16,5968;
15,3532;
16,2295;
15,6954;
15,1134;
13,8213;
14,2599;
15,0692;
14,3517;
18,7173;
16,5655;
17,3904;
17,9709;
17,3421;
14,9088;
16,1915;
17,6695;
15,9847;
14,761;
13,8088;
15,5976;
17,7741;
16,3157;
16,4519;
16,6434;
15,5644;
15,7916;
14,1054;
16,2125;
15,1868;
15,0954;
15,2993;
13,906;
17,0646;
15,7059;
17,9463;
16,8168;
20,0151;
16,413;
15,1903;
15,3221;
14,4141;
15,3234;
13,9669;
15,0543;
18,2617;
15,4584;
18,1382;
21,6015;
15,7861;
15,7523;
15,1062;
14,7392;
14,2047;
14,2699;
15,7811;
14,7684;
16,4992;
15,4702;
17,8778;
18,9728;
16,2168;
17,2155;
16,5561;
14,3418;
15,126;
15,4176;
16,595;
16,401;
17,2915;
16,7619;
19,6619;
20,1856;
16,8005;
21,8891;
20,0145;
16,4493;
14,9518;
15,7924;
17,5096;
17,1577;
17,4512;
15,6137;
16,4213;
15,6484;
15,7806;
16,0808;
14,4209;
14,425;
16,1203;
15,5176;
17,5389;
16,438;
16,5383;
18,004;
16,8681;
14,8695;
14,82;
13,9167;
14,6721;
14,7495;
15,1429;
15,9116;
16,3673;
16,184;
16,283;
16,5612;
17,111;
13,6419;
13,664;
14,0614;
14,2348;
15,3128;
16,346;
17,1075;
15,5644;
17,5437;
16,536;
16,7088;
17,1595;
14,4249;
15,4636;
14,8897;
13,5601;
15,4235;
15,3379;
17,3531;
15,5725;
16,7679;
16,2123;
15,5986;
15,9815;
13,9415;
15,834;
13,8871;
15,4799;
14,3132;
16,1887;
16,3491;
17,2576;
16,5324;
15,9977;
17,2267;
18,7142;
15,4554;
15,5516;
15,4114;
15,8205;
14,6059;
15,388;
13,889;
16,8151;
17,2635;
18,0711;
17,717;
15,5335;
15,4991;
13,9895;
16,1648;
13,6511;
14,7901;
14,2082;
16,6961;
15,8198;
17,3279;
20,0099;
16,6093;
17,6435;
14,9497;
15,1796;
15,8078;
16,4021;
15,854;
14,9821;
16,4897;
17,7292;
22,7823;
19,474;
16,8254;
16,4475;
16,6177;
15,3009;
16,1674;
16,403;
15,7923;
19,2193;
16,1971;
16,2175;
17,4242;
16,7544;
15,5054;
14,0557;
14,6905;
15,3929;
14,4311;
14,6288;
14,4688;
16,1245;
18,0808;
16,35;
16,5247;
17,4358;
15,6379;
15,7335;
14,1899;
13,404;
13,8488;
14,0343;
15,3379;
14,1365;
16,3259;
16,9782;
20,0767;
17,6264;
16,7525;
17,4051;
15,6836;
14,3182;
15,4437;
13,5815;
13,9357;
14,1293;
16,1192;
15,6274;
17,6405;
17,3808;
17,3555;
17,5747;
15,1181;
14,4091;
15,1893;
14,201;
15,4144;
14,0772;
17,8403;
17,0059;
17,6127;
16,6495;
16,6851;
15,2615;
14,2302;
15,8945;
13,9587;
15,5864;
13,8988;
15,2835;
17,1872;
16,725;
17,4128;
16,9616;
16,8687;
15,9709;
14,7074;
15,163;
15,9337;
14,8741;
15,7869;
15,559;
16,9775;
18,1039;
17,5526;
17,4259;
15,8742;
15,611;
16,8417;
14,1163;
15,0177;
13,8345;
15,4156;
14,3178;
16,4312;
15,8266;
17,1283;
17,9964;
16,9688;
15,4101;
14,3785;
17,0074;
17,7699;
15,6707;
13,9591;
16,7301;
19,0548;
16,9114;
17,7393;
17,4978;
15,9086;
18,685;
16,9214;
18,5727;
17,4058;
16,8941;
18,5814;
20,777;
17,0553;
18,6206;
16,8583;
15,5364;
15,4218;
15,2914;
15,0316;
14,5807;
15,5528;
17,1351;
16,4859;
15,9153;
16,7964;
17,2116;
18,6411;
15,7194;
13,9929;
14,4485;
15,5471;
14,6678;
14,4703;
14,1755;
16,9153;
17,4042;
16,8908;
16,6182;
16,836;
17,2884;
14,3956;
15,4897;
13,7866;
15,8729;
14,8203;
15,5613;
15,8353;
17,2104;
17,068;
16,607;
17,2474;
17,6509;
15,0331;
15,356;
16,946;
15,1088;
13,7798;
15,4676;
13,7162;
18,0513;
16,0629;
17,4955;
17,7654;
16,3535;
16,6632;
14,5492;
15,5819;
13,9491;
14,9438;
14,1788;
16,0763;
17,9148;
17,7384;
18,1983;
15,5369;
18,3184;
14,7752;
14,0547;
15,4501;
15,4641;
15,6895;
17,354;
19,5942;
18,729;
21,1437;
20,4909;
19,3765;
14,796;
15,8413;
14,0576;
15,0433;
13,649;
14,9828;
15,6976;
15,5876;
16,8835;
17,3513;
16,1811;
14,9109;
16,7531;
13,1718;
13,7892;
15,929;
13,7137;
15,5494;
15,9237;
17,4663;
16,3829;
17,2215;
16,2254;
17,2385;
14,8293;
15,2643;
13,7566;
14,2217;
14,4584;
15,4323;
17,7578;
22,571;
17,7059;
17,5413;
17,4075;
17,9958;
16,014;
16,5764;
20,6604;
15,8139;
16,6379;
15,4502;
15,9122;
14,9916;
17,8593;
15,5135;
17,337;
18,7902;
17,1163;
16,1708;
14,593;
15,3028;
14,2775;
15,2505;
14,478;
15,9542;
17,8574;
16,344;
16,7228;
16,0787;
16,7911;
14,8779;
15,4059;
14,2031;
15,2184;
14,2183;
15,8427;
13,9815;
15,506;
17,898;
16,901;
17,4957;
19,1672;
16,6985;
14,4339;
16,8167;
14,7282;
15,5892;
14,0313;
14,2792;
16,4198;
16,6569;
17,3182;
16,9703;
16,6536;
17,4949;
16,2464;
14,7231;
14,5713;
15,4426;
14,0038;
14,6156;
17,0123;
15,2472;
18,3004;
16,3176;
15,797;
14,6445;
15,1754;
15,2216;
17,1315;
16,299;
17,7644;
17,2928;
16,1761;
16,2057;
16,293;
16,9435;
16,7603;
15,4912;
15,843;
13,7155;
15,6386;
14,0532;
14,6581;
16,8136;
16,2291;
17,0668;
17,0183;
16,2122;
16,7499;
14,3643;
15,1264;
14,326;
16,0859;
14,1649;
15,0411;
15,5351;
22,5195;
20,946;
20,2496;
19,0915;
17,0763;
17,5692;
16,5342;
16,4493;
18,2948;
22,5258;
21,9105;
19,5065;
24,2612;
21,5691;
19,7327;
19,4331;
20,3261;
24,3748;
23,1107;
23,3717;
17,4366;
24,6452;
19,2125;
23,7849;
29,9908;
28,0952;
25,1134;
22,9917;
23,6395;
28,1077;
22,8504;
44,977;
24,6357;
18,1414;
22,7606;
19,6537;
19,6721;
19,7983;
21,1748;
23,1487;
16,8614;
19,5277;
23,6389;
17,688;
17,894;
18,1531;
17,042;
20,9912;
23,1614;
21,5513;
22,9679;
20,0198;
17,5399;
16,0474;
14,895;
15,3574;
14,5166;
15,1698;
14,4484;
15,2558;
17,8462;
15,7441;
17,2222;
23,8291;
16,815;
17,1768;
16,3412;
17,2876;
16,2563;
15,8665;
15,6803;
14,1725;
17,3668;
16,7718;
16,8804;
16,5051;
15,5349;
15,9422;
14,387;
15,0531;
15,245;
14,4459;
15,4037;
15,9652;
19,736;
16,7846;
16,8492;
17,7764;
16,9701;
14,2198;
16,0478;
13,3257;
15,124;
13,687;
17,232;
14,6989;
20,5938;
17,6509;
18,4262;
17,3113;
16,742;
16,4543;
14,0909;
15,725;
13,755;
15,3376;
17,1998;
15,38;
19,3093;
17,3308;
18,1631;
17,732;
18,3157;
20,0987;
18,3717;
16,6993;
15,3178;
16,7209;
15,3916;
16,7358;
15,7858;
17,1125;
19,1121;
17,2431;
16,5025;
15,0421;
15,383;
14,3134;
15,6633;
14,9473;
15,0991;
15,9885;
17,1892;
16,9737;
16,8451;
17,0297;
13,9303;
15,2008;
14,2079;
16,0994;
14,048;
15,0547;
14,8246;
17,0136;
16,8571;
16,2417;
16,3592;
17,8904;
16,1892;
15,0335;
15,3633;
14,7782;
15,6101;
14,2678;
15,3346;
16,8738;
15,9291;
17,0836;
16,773;
18,3528;
16,7348;
15,2034;
15,189;
14,1362;
15,3796;
13,26;
15,5144;
14,9875;
17,2895;
17,3146;
17,6428;
18,1936;
17,6186;
17,7402;
15,9783;
15,5433;
13,9745;
16,5191;
13,918;
16,2476;
16,2386;
17,3886;
16,6116;
17,1277;
15,9019;
14,7314;
15,4102;
13,3602;
13,6086;
13,5818;
13,9338;
15,9449;
14,25;
16,4609;
17,1814;
16,4599;
15,885;
17,5271;
16,0634;
16,2339;
14,2446;
16,8215;
15,407;
14,8798;
15,196;
15,3859;
16,9645;
17,4785;
16,9487;
17,6194;
16,4294;
15,9302;
16,07;
15,1881;
13,6904;
14,4909;
16,6552;
15,5862;
16,9466;
17,831;
17,3551;
17,046;
22,8265;
16,2431;
17,3967;
16,4261;
15,7046;
16,8442;
16,5244;
16,5253;
16,5827;
18,6628;
16,8009;
16,2387;
15,1433;
15,8088;
13,8099;
16,5443;
14,7411;
15,1471;
13,9526;
17,6164;
16,1982;
17,525;
17,2502;
15,7183;
15,5172;
13,8792;
14,0818;
14,5907;
15,2547;
14,8155;
16,55;
16,7302;
16,0807;
17,7331;
16,8383;
17,0442;
16,9707;
14,7548;
14,9321;
15,3925;
15,4369;
14,0573;
17,0363;
16,7337;
16,5718;
17,2149;
16,6723;
15,0525;
15,8683;
14,8776;
14,9437;
15,8383;
15,7606;
14,9751;
18,36;
16,4482;
19,6743;
19,8527;
17,4482;
15,7913;
16,9795;
13,8243;
15,7687;
14,1939;
17,6453;
16,2122;
15,9986;
16,5503;
16,5233;
16,525;
15,7386;
17,7207;
16,6001;
15,5934;
13,6853;
14,0561;
15,0453;
15,8802;
17,226;
15,3633;
16,1026;
15,8773;
17,3396;
14,4464;
14,9697;
15,1806;
14,6087;
16,3999;
14,2105;
14,3771;
18,6891;
17,3613;
16,591;
16,4975;
16,0605;
15,1308;
16,3284;
14,3348;
15,2433;
14,0182;
15,4286;
14,793;
17,5085;
22,6023;
19,1342;
17,3122;
21,2624;
20,2112;
15,8337;
17,0291;
15,3715;
16,2162;
16,0339;
15,8524;
15,5757;
17,6912;
17,5389;
19,394;
16,2957;
15,0907;
14,4369;
15,9405;
14,5196;
14,904;
16,7262;
16,5308;
17,5957;
16,3588;
16,486;
14,4463;
15,1165;
14,5463;
15,0328;
13,9493;
15,2423;
14,1818;
